species,tissueType,tissuetype_id,clusterName,celltype_id,gene_MSU,gene,Marker_resource,PMID,Note_gene_type
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g44530,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g35140,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os11g47590,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g09250,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g44320,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g01700,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g15010,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g22504,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g15760,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g59320,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g17100,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os11g01600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g43080,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g36960,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g58430,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g65090,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g58480,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g33100,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g15230,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g14059,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g13530,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g20560,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g02480,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g49100,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g69870,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g32270,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g39300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g50620,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g31260,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g03330,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g32169,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g40630,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g50070,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g32800,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g61500,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g53800,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g25065,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g49410,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g11600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g29370,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g44910,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g14480,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g43710,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g27190,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g43830,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g54730,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g42420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g50990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g64780,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g03290,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g40010,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g05580,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g59990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g12000,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g05080,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g10240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g34510,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g12390,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g39870,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g31850,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g49590,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g09240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g48780,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g25780,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g41050,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g09140,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g12630,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g40310,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g47350,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g19400,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g38560,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g09000,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g36290,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g21160,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g38170,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g01250,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g41410,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g04390,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g39720,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g41860,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g19734,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g25420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g33550,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g13950,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g68589,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g45900,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g07200,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g52214,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g51580,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g52100,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g73234,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g27850,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g37830,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g08380,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g18320,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g37790,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g16900,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g35180,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g58800,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g04800,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g07600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g55070,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g47990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g03330,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g38600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g41020,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g47600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g09080,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g31130,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g18750,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g27260,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g56990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g39370,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g04440,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g12560,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g72610,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g08030,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g02420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g01302,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g37490,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g16760,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g23620,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g35810,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os11g35020,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g16732,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g58470,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g02400,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g09060,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g41610,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g13904,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g39120,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g38530,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g35970,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g31010,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g10290,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g57958,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g51029,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g56309,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g09210,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g08440,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g16980,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g06040,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g04530,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g49420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g13390,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g34180,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g52260,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g53650,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g05990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
